Time,ZONE1:NETHERLANDS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE1:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE1:NETHERLANDS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE1:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE1::Des Latent Heat Load [W],ZONE1::Des Latent Cool Load [W],ZONE1::Des Latent Heat Mass Flow [kg/s],ZONE1::Des Latent Cool Mass Flow [kg/s],ZONE1::Des Heat Load No DOAS [W],ZONE1::Des Sens Cool Load No DOAS [W],ZONE1::Des Latent Heat Load No DOAS [W],ZONE1::Des Latent Cool Load No DOAS [W],ZONE1:NETHERLANDS ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ZONE1:NETHERLANDS ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ZONE1:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],ZONE1:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ZONE2:NETHERLANDS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE2:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE2:NETHERLANDS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE2:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE2::Des Latent Heat Load [W],ZONE2::Des Latent Cool Load [W],ZONE2::Des Latent Heat Mass Flow [kg/s],ZONE2::Des Latent Cool Mass Flow [kg/s],ZONE2::Des Heat Load No DOAS [W],ZONE2::Des Sens Cool Load No DOAS [W],ZONE2::Des Latent Heat Load No DOAS [W],ZONE2::Des Latent Cool Load No DOAS [W],ZONE2:NETHERLANDS ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ZONE2:NETHERLANDS ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ZONE2:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],ZONE2:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ZONE3:NETHERLANDS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE3:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE3:NETHERLANDS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE3:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE3::Des Latent Heat Load [W],ZONE3::Des Latent Cool Load [W],ZONE3::Des Latent Heat Mass Flow [kg/s],ZONE3::Des Latent Cool Mass Flow [kg/s],ZONE3::Des Heat Load No DOAS [W],ZONE3::Des Sens Cool Load No DOAS [W],ZONE3::Des Latent Heat Load No DOAS [W],ZONE3::Des Latent Cool Load No DOAS [W],ZONE3:NETHERLANDS ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ZONE3:NETHERLANDS ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ZONE3:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],ZONE3:NETHERLANDS ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
16:00:00,2.054695E+03,1.922688E+03,7.299234E-02,1.808466E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.394017E+01,2.455078E+01,4.552366E+01,1.993190E+03,2.030948E+03,7.080738E-02,1.910296E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.390079E+01,2.455078E+01,4.554682E+01,2.210720E+03,2.068273E+03,7.853510E-02,1.945403E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.403162E+01,2.455078E+01,4.555437E+01
16:15:00,2.051479E+03,1.920364E+03,7.287809E-02,1.806282E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.393814E+01,2.455078E+01,4.552249E+01,1.990082E+03,2.027644E+03,7.069699E-02,1.907190E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.389872E+01,2.455078E+01,4.554552E+01,2.207638E+03,2.067245E+03,7.842560E-02,1.944438E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.402989E+01,2.455078E+01,4.555353E+01
16:30:00,2.048380E+03,1.907968E+03,7.276802E-02,1.794624E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.393617E+01,2.455077E+01,4.551897E+01,1.987076E+03,2.014207E+03,7.059018E-02,1.894551E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.389672E+01,2.455077E+01,4.554204E+01,2.204668E+03,2.055815E+03,7.832011E-02,1.933688E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.402822E+01,2.455077E+01,4.555054E+01
16:45:00,2.045393E+03,1.886948E+03,7.266189E-02,1.774853E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.393427E+01,2.455077E+01,4.551325E+01,1.984163E+03,1.992123E+03,7.048669E-02,1.873781E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.389477E+01,2.455077E+01,4.553660E+01,2.201804E+03,2.035543E+03,7.821837E-02,1.914622E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.402661E+01,2.455077E+01,4.554564E+01
17:00:00,2.042508E+03,1.858589E+03,7.255940E-02,1.748179E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.393243E+01,2.455077E+01,4.550577E+01,1.981337E+03,1.962686E+03,7.038629E-02,1.846093E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.389288E+01,2.455076E+01,4.552953E+01,2.199039E+03,2.007706E+03,7.812013E-02,1.888438E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.402505E+01,2.455076E+01,4.553916E+01
17:15:00,2.039720E+03,1.824160E+03,7.246036E-02,1.715796E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.393065E+01,2.455076E+01,4.549677E+01,1.978592E+03,1.927210E+03,7.028878E-02,1.812725E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.389104E+01,2.455076E+01,4.552113E+01,2.196366E+03,1.973670E+03,7.802516E-02,1.856425E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.402354E+01,2.455076E+01,4.553139E+01
17:30:00,2.037022E+03,1.785831E+03,7.236452E-02,1.679745E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.392892E+01,2.455076E+01,4.548613E+01,1.975922E+03,1.887794E+03,7.019395E-02,1.775651E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.388925E+01,2.455076E+01,4.551120E+01,2.193779E+03,1.935583E+03,7.793325E-02,1.820601E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.402208E+01,2.455076E+01,4.552215E+01
17:45:00,2.034410E+03,1.746499E+03,7.227172E-02,1.642749E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.392725E+01,2.455076E+01,4.547443E+01,1.973324E+03,1.847472E+03,7.010165E-02,1.737724E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.388750E+01,2.455076E+01,4.550035E+01,2.191272E+03,1.896581E+03,7.784422E-02,1.783916E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.402066E+01,2.455076E+01,4.551206E+01
18:00:00,2.031877E+03,1.708830E+03,7.218175E-02,1.607318E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.392562E+01,2.455077E+01,4.546311E+01,1.970793E+03,1.808770E+03,7.001172E-02,1.701321E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.388580E+01,2.455076E+01,4.548986E+01,2.188842E+03,1.859336E+03,7.775789E-02,1.748883E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.401928E+01,2.455076E+01,4.550239E+01
18:15:00,2.029420E+03,1.672733E+03,7.209446E-02,1.573366E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.392404E+01,2.455077E+01,4.545297E+01,1.968324E+03,1.771783E+03,6.992401E-02,1.666531E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.388413E+01,2.455077E+01,4.548049E+01,2.186484E+03,1.823903E+03,7.767410E-02,1.715555E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.401794E+01,2.455077E+01,4.549391E+01
18:30:00,2.027034E+03,1.636555E+03,7.200969E-02,1.539336E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.392251E+01,2.455077E+01,4.544227E+01,1.965914E+03,1.734753E+03,6.983840E-02,1.631701E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.388250E+01,2.455077E+01,4.547059E+01,2.184193E+03,1.788439E+03,7.759272E-02,1.682198E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.401664E+01,2.455077E+01,4.548494E+01
18:45:00,2.024715E+03,1.595958E+03,7.192732E-02,1.501150E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.392101E+01,2.455077E+01,4.542934E+01,1.963560E+03,1.693325E+03,6.975477E-02,1.592733E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.388091E+01,2.455077E+01,4.545865E+01,2.181966E+03,1.748388E+03,7.751359E-02,1.644526E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.401537E+01,2.455077E+01,4.547401E+01
19:00:00,2.022460E+03,1.545358E+03,7.184720E-02,1.453556E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.391955E+01,2.455076E+01,4.541265E+01,1.961258E+03,1.641955E+03,6.967302E-02,1.544415E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027780E+01,2.387934E+01,2.455076E+01,4.544329E+01,2.179799E+03,1.697910E+03,7.743662E-02,1.597046E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.027781E+01,2.401413E+01,2.455076E+01,4.545972E+01
19:15:00,1.636508E+03,1.332490E+03,5.746049E-02,1.227444E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.612644E+01,3.042762E+01,2.601073E+01,4.144893E+01,1.580938E+03,1.425675E+03,5.553960E-02,1.312165E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.615280E+01,3.031754E+01,2.602359E+01,4.145522E+01,1.782707E+03,1.480410E+03,6.249230E-02,1.361871E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.605565E+01,3.070860E+01,2.603134E+01,4.145666E+01
19:30:00,1.312370E+03,1.177620E+03,4.492965E-02,1.046954E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.528037E+01,3.186696E+01,2.645026E+01,4.024542E+01,1.266094E+03,1.268778E+03,4.337101E-02,1.126542E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.528877E+01,3.178533E+01,2.645026E+01,4.029396E+01,1.450863E+03,1.324107E+03,4.951691E-02,1.174690E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.525832E+01,3.208187E+01,2.645027E+01,4.032018E+01
19:45:00,1.035537E+03,9.641149E+02,3.380696E-02,8.217629E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502924E+01,3.197125E+01,2.645077E+01,4.018933E+01,9.946509E+02,1.053276E+03,3.249572E-02,8.962746E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502924E+01,3.190768E+01,2.645078E+01,4.024339E+01,1.174035E+03,1.107927E+03,3.817255E-02,9.418275E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502919E+01,3.217317E+01,2.645079E+01,4.027396E+01
20:00:00,7.733340E+02,7.358689E+02,2.312436E-02,5.874030E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502817E+01,3.185238E+01,2.645067E+01,4.004488E+01,7.372944E+02,8.234941E+02,2.204435E-02,6.572282E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502815E+01,3.177986E+01,2.645070E+01,4.011821E+01,9.156925E+02,8.762893E+02,2.738330E-02,6.992515E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502810E+01,3.209270E+01,2.645071E+01,4.015944E+01
20:15:00,9.071993E+02,6.365374E+02,2.712135E-02,5.063330E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502793E+01,3.159175E+01,2.645063E+01,3.988008E+01,8.697184E+02,7.235885E+02,2.599945E-02,5.755766E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502792E+01,3.150667E+01,2.645067E+01,3.997841E+01,1.064682E+03,7.743999E+02,3.183532E-02,6.159939E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502784E+01,3.189406E+01,2.645068E+01,4.003017E+01
20:30:00,9.854264E+02,4.611688E+02,2.945020E-02,3.668320E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502770E+01,3.145350E+01,2.645051E+01,3.965740E+01,9.423202E+02,5.453814E+02,2.816193E-02,4.338172E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502769E+01,3.135539E+01,2.645057E+01,3.978702E+01,1.155053E+03,5.910758E+02,3.451954E-02,4.701639E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502764E+01,3.180469E+01,2.645058E+01,3.984993E+01
20:45:00,1.021811E+03,3.439005E+02,3.053720E-02,2.735540E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502758E+01,3.141071E+01,2.645043E+01,3.937842E+01,9.764178E+02,4.249849E+02,2.918061E-02,3.380511E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502757E+01,3.130178E+01,2.645050E+01,3.954803E+01,1.196053E+03,4.665143E+02,3.574444E-02,3.710849E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502754E+01,3.179171E+01,2.645052E+01,3.962467E+01
21:00:00,1.048300E+03,2.491115E+02,3.132870E-02,1.981557E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502753E+01,3.141969E+01,2.645041E+01,3.908392E+01,1.000974E+03,3.264551E+02,2.991434E-02,2.596776E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502752E+01,3.130255E+01,2.645049E+01,3.930149E+01,1.223620E+03,3.650688E+02,3.656811E-02,2.903922E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502750E+01,3.181461E+01,2.645053E+01,3.939564E+01
21:15:00,1.066857E+03,1.875411E+02,3.188317E-02,1.491805E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502751E+01,3.144862E+01,2.645039E+01,3.880021E+01,1.017803E+03,2.631242E+02,3.041718E-02,2.093021E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502749E+01,3.132618E+01,2.645049E+01,3.907182E+01,1.243370E+03,3.007514E+02,3.715824E-02,2.392321E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502749E+01,3.184790E+01,2.645054E+01,3.918715E+01
21:30:00,1.083251E+03,1.467044E+02,3.237306E-02,1.166971E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502750E+01,3.148237E+01,2.645035E+01,3.852675E+01,1.032709E+03,2.214395E+02,3.086261E-02,1.761445E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502749E+01,3.135644E+01,2.645048E+01,3.885913E+01,1.260644E+03,2.591879E+02,3.767445E-02,2.061709E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502749E+01,3.188110E+01,2.645053E+01,3.899875E+01
21:45:00,1.097878E+03,1.124909E+02,3.281017E-02,8.948191E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502750E+01,3.151568E+01,2.645030E+01,3.825460E+01,1.046143E+03,1.868719E+02,3.126407E-02,1.486477E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502749E+01,3.138737E+01,2.645045E+01,3.865411E+01,1.276030E+03,2.249723E+02,3.813423E-02,1.789541E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502749E+01,3.191167E+01,2.645051E+01,3.882081E+01
22:00:00,1.111158E+03,8.153381E+01,3.320705E-02,6.485701E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502751E+01,3.154738E+01,2.645023E+01,3.797398E+01,1.058213E+03,1.557265E+02,3.162476E-02,1.238732E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502749E+01,3.141734E+01,2.645041E+01,3.844799E+01,1.289823E+03,1.941904E+02,3.854645E-02,1.544688E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502750E+01,3.193962E+01,2.645048E+01,3.864454E+01
22:15:00,1.084318E+03,6.352005E+01,3.240494E-02,5.052802E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502751E+01,3.157721E+01,2.645015E+01,3.767836E+01,1.030316E+03,1.373961E+02,3.079107E-02,1.092926E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502750E+01,3.144595E+01,2.645036E+01,3.823498E+01,1.263307E+03,1.762309E+02,3.775403E-02,1.401832E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502750E+01,3.196530E+01,2.645044E+01,3.846441E+01
22:30:00,1.056442E+03,4.848742E+01,3.157191E-02,3.857022E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502778E+01,3.183847E+01,2.645024E+01,3.752986E+01,1.001486E+03,1.220577E+02,2.992955E-02,9.709165E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502779E+01,3.169954E+01,2.645045E+01,3.818836E+01,1.235643E+03,1.611791E+02,3.692735E-02,1.282102E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502773E+01,3.224025E+01,2.645053E+01,3.845717E+01
22:45:00,1.027690E+03,3.609586E+01,3.071275E-02,2.871321E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502792E+01,3.217023E+01,2.645016E+01,3.744527E+01,9.718704E+02,1.093105E+02,2.904457E-02,8.695192E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502792E+01,3.202456E+01,2.645039E+01,3.821371E+01,1.207029E+03,1.486078E+02,3.607232E-02,1.182104E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502790E+01,3.258161E+01,2.645048E+01,3.852260E+01
23:00:00,9.981679E+02,2.631285E+01,2.983062E-02,2.093113E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502809E+01,3.244082E+01,2.645008E+01,3.734277E+01,9.415483E+02,9.886777E+01,2.813852E-02,7.864524E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502809E+01,3.229341E+01,2.645032E+01,3.822295E+01,1.177573E+03,1.382131E+02,3.519219E-02,1.099421E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502810E+01,3.284710E+01,2.645041E+01,3.856942E+01
23:15:00,1.006875E+03,1.268758E+01,3.009100E-02,1.009259E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502824E+01,3.261880E+01,2.644572E+01,3.720136E+01,9.495456E+02,8.040496E+01,2.837768E-02,6.395890E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502822E+01,3.247390E+01,2.645026E+01,3.818405E+01,1.186350E+03,1.195884E+02,3.545471E-02,9.512712E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502826E+01,3.300906E+01,2.645034E+01,3.856618E+01
23:30:00,1.014996E+03,4.005824E+00,3.033384E-02,3.186525E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502834E+01,3.272569E+01,2.638754E+01,3.715925E+01,9.570063E+02,6.301653E+01,2.860076E-02,5.012734E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502832E+01,3.258510E+01,2.645020E+01,3.809742E+01,1.194493E+03,1.018758E+02,3.569823E-02,8.103791E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502837E+01,3.309685E+01,2.645029E+01,3.851552E+01
23:45:00,1.022579E+03,0.000000E+00,3.056055E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502839E+01,3.279111E+01,2.629319E+01,3.720167E+01,9.639755E+02,4.655910E+01,2.880914E-02,3.703623E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502838E+01,3.265477E+01,2.645015E+01,3.797196E+01,1.202068E+03,8.493074E+01,3.592475E-02,6.755916E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502842E+01,3.314536E+01,2.645025E+01,3.842840E+01
24:00:00,1.029692E+03,0.000000E+00,3.077320E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502842E+01,3.283521E+01,2.619218E+01,3.727350E+01,9.705135E+02,3.090155E+01,2.900460E-02,2.458126E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502841E+01,3.270229E+01,2.645009E+01,3.781446E+01,1.209144E+03,6.862338E+01,3.613632E-02,5.458750E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.502845E+01,3.317633E+01,2.645020E+01,3.831305E+01
Peak,2.494590E+03,1.922688E+03,8.726249E-02,1.808466E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,2.409943E+03,2.030948E+03,8.425984E-02,1.910296E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,2.674824E+03,2.068273E+03,9.365170E-02,1.945403E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,7.242508E-02,1.500969E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,6.993297E-02,1.585484E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,7.772792E-02,1.614623E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
